"name,Machine,NumberOfSections,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,Magic,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,Win32VersionValue,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes"
"E:/sampel/case1_pcteteh/dmp/pid.2024.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2160.0x7ff7eefe0000-1.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,197632.0,76800.0,0.0,134464.0,4096.0,140702843273216.0,4096.0,512.0,10.0,0.0,10.0,0.0,6.0,2.0,0.0,290816.0,1024.0,276921.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2160.0x7ff7eefe0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,197632.0,76800.0,0.0,134464.0,4096.0,140702843273216.0,4096.0,512.0,10.0,0.0,10.0,0.0,6.0,2.0,0.0,290816.0,1024.0,276921.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2180.0x7ff621510000-1.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2180.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2220.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2288.0x7ff621510000-1.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2288.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2312.0x7ff6010b0000-1.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,104448.0,169984.0,0.0,33520.0,4096.0,140694556180480.0,4096.0,512.0,10.0,0.0,10.0,0.0,6.0,2.0,0.0,290816.0,1024.0,308462.0,3.0,49504.0,524288.0,32768.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2312.0x7ff6010b0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,104448.0,169984.0,0.0,33520.0,4096.0,140694556180480.0,4096.0,512.0,10.0,0.0,10.0,0.0,6.0,2.0,0.0,290816.0,1024.0,308462.0,3.0,49504.0,524288.0,32768.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2340.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2452.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2464.0x790000.dmp,332.0,5.0,0.0,0.0,224.0,258.0,267.0,14.0,23.0,97792.0,108544.0,0.0,45960.0,4096.0,7929856.0,4096.0,512.0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,217088.0,1024.0,258893.0,2.0,33088.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2564.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2612.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2720.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2728.0x7ff6c8cc0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,627712.0,247296.0,0.0,124912.0,4096.0,140697907494912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,892928.0,1024.0,914200.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2732.0x7ff609cd0000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,10.0,97792.0,70144.0,0.0,23648.0,4096.0,140694703112192.0,4096.0,512.0,6.0,0.0,10.0,0.0,6.0,0.0,0.0,188416.0,1024.0,236268.0,3.0,49504.0,1048576.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2780.0x7ff682e60000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,212992.0,209920.0,0.0,98848.0,4096.0,140696734793728.0,4096.0,512.0,10.0,0.0,10.0,0.0,6.0,2.0,0.0,438272.0,1024.0,469533.0,3.0,49504.0,524288.0,32768.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2844.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2856.0x7ff6c8cc0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,627712.0,247296.0,0.0,124912.0,4096.0,140697907494912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,892928.0,1024.0,914200.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2860.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2932.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2940.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2952.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2960.0x150000.dmp,332.0,5.0,0.0,0.0,224.0,258.0,267.0,14.0,20.0,73216.0,70144.0,0.0,29762.0,4096.0,1376256.0,4096.0,512.0,5.0,1.0,0.0,0.0,5.0,1.0,0.0,155648.0,1024.0,157167.0,2.0,33088.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2972.0x237c0a30000.dmp,34404.0,2.0,0.0,0.0,240.0,34.0,523.0,48.0,0.0,67072.0,2560.0,0.0,0.0,8192.0,2438478364672.0,8192.0,512.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,90112.0,512.0,87620.0,3.0,34144.0,4194304.0,16384.0,1048576.0,8192.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.2992.0x7ff70cbf0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,29.0,2494464.0,581632.0,0.0,2374048.0,4096.0,140699047493632.0,4096.0,4096.0,10.0,0.0,10.0,0.0,6.0,1.0,0.0,3080192.0,4096.0,3051326.0,3.0,49504.0,524288.0,65536.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3112.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3176.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3260.0x7ff71a100000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,504832.0,334848.0,0.0,75376.0,4096.0,140699270905856.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,860160.0,1024.0,840280.0,2.0,49504.0,262144.0,49152.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3324.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3332.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3336.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3376.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3516.0x7ff7c6d30000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,21.0,202752.0,178688.0,0.0,107680.0,4096.0,140702169366528.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,401408.0,1024.0,429108.0,3.0,49504.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3524.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3532.0x7ff7dc1e0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,27.0,336384.0,172544.0,0.0,127760.0,4096.0,140702526603264.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,528384.0,1024.0,580451.0,2.0,49504.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3544.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3552.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3564.0x7ff6bdbb0000.dmp,34404.0,8.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,1150464.0,1110016.0,0.0,684944.0,4096.0,140697721831424.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,2285568.0,1024.0,2323444.0,3.0,49632.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3584.0x242f9c00000.dmp,34404.0,2.0,0.0,0.0,240.0,34.0,523.0,48.0,0.0,54272.0,2048.0,0.0,0.0,8192.0,2486681206784.0,8192.0,512.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,73728.0,512.0,136835.0,2.0,34144.0,4194304.0,16384.0,1048576.0,8192.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3600.0x7ff6e3a50000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,226816.0,93696.0,0.0,213616.0,4096.0,140698357923840.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,335872.0,1024.0,379253.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3672.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3768.0x7ff7edc70000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,21.0,102912.0,77824.0,0.0,28008.0,4096.0,140702822891520.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,200704.0,1024.0,240850.0,2.0,33120.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3788.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3804.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3836.0x7ff617330000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,16.0,736256.0,2640896.0,0.0,676852.0,4096.0,140694927900672.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,3399680.0,1024.0,3445818.0,2.0,33120.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3856.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3864.0x7ff6acd20000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,29.0,73728.0,49152.0,0.0,48656.0,4096.0,140697438126080.0,4096.0,4096.0,10.0,0.0,10.0,0.0,6.0,1.0,0.0,126976.0,4096.0,138394.0,2.0,49632.0,524288.0,65536.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3916.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.3980.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.4040.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.4064.0x140000000.dmp,34404.0,7.0,0.0,0.0,240.0,35.0,523.0,14.0,0.0,14811136.0,10344448.0,0.0,1543692.0,4096.0,5368709120.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,25174016.0,1024.0,25026217.0,2.0,33056.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.408.0x7ff7f8f00000-1.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,86016.0,64000.0,0.0,5360.0,4096.0,140703010127872.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,163840.0,1024.0,193306.0,1.0,16736.0,524288.0,12288.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.408.0x7ff7f8f00000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,86016.0,64000.0,0.0,5360.0,4096.0,140703010127872.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,163840.0,1024.0,193306.0,1.0,16736.0,524288.0,12288.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.4100.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.4164.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.4172.0x7ff78a1e0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,23.0,422912.0,203264.0,0.0,234688.0,4096.0,140701150871552.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,647168.0,1024.0,641282.0,3.0,49504.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.4320.0x7ff61ef00000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,43520.0,44544.0,0.0,23536.0,4096.0,140695057727488.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,106496.0,1024.0,142232.0,2.0,49504.0,524288.0,32768.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.4388.0x7ff601ef0000.dmp,34404.0,13.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,2442752.0,1146880.0,0.0,914160.0,4096.0,140694571122688.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,3670016.0,1024.0,3662082.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.4396.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.4484.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.4536.0x7ff6eb290000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,291328.0,206848.0,0.0,75136.0,4096.0,140698484015104.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,516096.0,1024.0,549027.0,2.0,49504.0,524288.0,65536.0,1048576.0,4096.0,0.0,16.0"
