"name,Machine,NumberOfSections,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,Magic,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,Win32VersionValue,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes"
"E:/sampel/case1_pcteteh/dmp/pid.460.0x590000-1.dmp,332.0,3.0,0.0,0.0,224.0,258.0,267.0,48.0,0.0,67072.0,3072.0,0.0,75118.0,8192.0,5832704.0,8192.0,512.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,98304.0,512.0,90993.0,3.0,34144.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.460.0x590000.dmp,332.0,3.0,0.0,0.0,224.0,258.0,267.0,48.0,0.0,67072.0,3072.0,0.0,75118.0,8192.0,5832704.0,8192.0,512.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,98304.0,512.0,90993.0,3.0,34144.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.4668.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.4876.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.5004.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.5044.0x7ff6eda70000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,59904.0,35840.0,512.0,26432.0,4096.0,140698525827072.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,114688.0,1024.0,120632.0,2.0,49632.0,524288.0,49152.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.5060.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.5092.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.5156.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.5220.0x7ff6eda70000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,59904.0,35840.0,512.0,26432.0,4096.0,140698525827072.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,114688.0,1024.0,120632.0,2.0,49632.0,524288.0,49152.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.5376.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.5564.0x7ff633000000.dmp,34404.0,11.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,445952.0,174592.0,512.0,118736.0,4096.0,140695394320384.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,651264.0,1024.0,632223.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.5644.0x7ff7766f0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,74240.0,39424.0,0.0,24240.0,4096.0,140700820635648.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,135168.0,1024.0,113096.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.5672.0x7ff7a2a20000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,24064.0,62976.0,0.0,23056.0,4096.0,140701562175488.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,102400.0,1024.0,126939.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.5704.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.5788.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.5928.0x7ff61ef00000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,43520.0,44544.0,0.0,23536.0,4096.0,140695057727488.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,106496.0,1024.0,142232.0,2.0,49504.0,524288.0,32768.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.5988.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.6040.0x7ff6319c0000.dmp,34404.0,5.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,505856.0,282112.0,0.0,81648.0,4096.0,140695370989568.0,4096.0,512.0,10.0,0.0,10.0,0.0,6.0,2.0,0.0,798720.0,1024.0,839570.0,2.0,53600.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.6120.0x7ff6bf5f0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,27.0,396288.0,377344.0,0.0,166016.0,4096.0,140697749356544.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,790528.0,1024.0,778206.0,2.0,49504.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.6148.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.6228.0x7ff7f7730000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,2560.0,9216.0,0.0,4544.0,4096.0,140702985158656.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,28672.0,1024.0,71911.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.624.0x7ff7bbf00000-1.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,2048.0,6656.0,0.0,4112.0,4096.0,140701986717696.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,28672.0,1024.0,62813.0,1.0,16736.0,262144.0,32768.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.624.0x7ff7bbf00000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,2048.0,6656.0,0.0,4112.0,4096.0,140701986717696.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,28672.0,1024.0,62813.0,1.0,16736.0,262144.0,32768.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.6400.0x7ff64b1f0000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,27.0,2560.0,7680.0,0.0,4864.0,4096.0,140695799005184.0,4096.0,512.0,6.0,2.0,0.0,0.0,6.0,2.0,0.0,28672.0,1024.0,70030.0,2.0,53600.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.644.0x7ff7eefe0000-1.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,197632.0,76800.0,0.0,134464.0,4096.0,140702843273216.0,4096.0,512.0,10.0,0.0,10.0,0.0,6.0,2.0,0.0,290816.0,1024.0,276921.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.644.0x7ff7eefe0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,197632.0,76800.0,0.0,134464.0,4096.0,140702843273216.0,4096.0,512.0,10.0,0.0,10.0,0.0,6.0,2.0,0.0,290816.0,1024.0,276921.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.6480.0x7ff668280000.dmp,34404.0,8.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,2733056.0,2196480.0,512.0,659120.0,4096.0,140696286134272.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,4952064.0,1024.0,4996792.0,2.0,49600.0,524288.0,57344.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.6520.0x7ff617330000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,16.0,736256.0,2640896.0,0.0,676852.0,4096.0,140694927900672.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,3399680.0,1024.0,3445818.0,2.0,33120.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.6680.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.6724.0x7ff6eb290000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,291328.0,206848.0,0.0,75136.0,4096.0,140698484015104.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,516096.0,1024.0,549027.0,2.0,49504.0,524288.0,65536.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.6824.0x7ff7fdc40000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,1259008.0,1125888.0,0.0,1144016.0,4096.0,140703091130368.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,2404352.0,1024.0,2410884.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.7044.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.7124.0x7ff7d8e90000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,1103360.0,585216.0,0.0,125952.0,4096.0,140702472798208.0,4096.0,512.0,10.0,0.0,10.0,0.0,6.0,2.0,0.0,1712128.0,1024.0,1683588.0,2.0,53600.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.7212.0x7ff6eda70000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,59904.0,35840.0,512.0,26432.0,4096.0,140698525827072.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,114688.0,1024.0,120632.0,2.0,49632.0,524288.0,49152.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.724.0x7ff742b60000-1.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,297984.0,119296.0,0.0,18368.0,4096.0,140699952873472.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,434176.0,1024.0,484398.0,2.0,49504.0,524288.0,57344.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.724.0x7ff742b60000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,297984.0,119296.0,0.0,18368.0,4096.0,140699952873472.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,434176.0,1024.0,484398.0,2.0,49504.0,524288.0,57344.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.736.0x7ff7bbf00000-1.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,2048.0,6656.0,0.0,4112.0,4096.0,140701986717696.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,28672.0,1024.0,62813.0,1.0,16736.0,262144.0,32768.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.736.0x7ff7bbf00000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,2048.0,6656.0,0.0,4112.0,4096.0,140701986717696.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,28672.0,1024.0,62813.0,1.0,16736.0,262144.0,32768.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.7536.0x7ff641970000.dmp,34404.0,8.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,834560.0,388096.0,512.0,197632.0,4096.0,140695639097344.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,1245184.0,1024.0,1220318.0,2.0,49632.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.7544.0x7ff65dac0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,2344448.0,1154560.0,0.0,810624.0,4096.0,140696110235648.0,4096.0,512.0,10.0,0.0,10.0,0.0,6.0,0.0,0.0,3518464.0,1024.0,3510437.0,2.0,49504.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.7816.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.7912.0x7ff6eda70000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,59904.0,35840.0,512.0,26432.0,4096.0,140698525827072.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,114688.0,1024.0,120632.0,2.0,49632.0,524288.0,49152.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.792.0x7ff67eaa0000-1.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,527872.0,176640.0,0.0,214304.0,4096.0,140696663752704.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,720896.0,1024.0,772399.0,2.0,49504.0,524288.0,32768.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.792.0x7ff67eaa0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,527872.0,176640.0,0.0,214304.0,4096.0,140696663752704.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,720896.0,1024.0,772399.0,2.0,49504.0,524288.0,32768.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.7944.0x9e0000.dmp,332.0,5.0,0.0,0.0,224.0,290.0,267.0,14.0,10.0,120320.0,15360.0,0.0,29456.0,4096.0,10354688.0,4096.0,512.0,6.0,0.0,10.0,0.0,6.0,0.0,0.0,147456.0,1024.0,163533.0,3.0,49472.0,1048576.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.7988.0x7ff602df0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,29.0,685568.0,1943040.0,0.0,493312.0,4096.0,140694586851328.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,2646016.0,1024.0,2685842.0,2.0,49504.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.8072.0x7ff66eef0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,716288.0,257024.0,0.0,703520.0,4096.0,140696399839232.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,991232.0,1024.0,1047298.0,3.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.8096.0x7ff601ef0000.dmp,34404.0,13.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,2442752.0,1146880.0,0.0,914160.0,4096.0,140694571122688.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,3670016.0,1024.0,3662082.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.8288.0x7ff601ef0000.dmp,34404.0,13.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,2442752.0,1146880.0,0.0,914160.0,4096.0,140694571122688.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,3670016.0,1024.0,3662082.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.8296.0x7ff601ef0000.dmp,34404.0,13.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,2442752.0,1146880.0,0.0,914160.0,4096.0,140694571122688.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,3670016.0,1024.0,3662082.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.8324.0x7ff601ef0000.dmp,34404.0,13.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,2442752.0,1146880.0,0.0,914160.0,4096.0,140694571122688.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,3670016.0,1024.0,3662082.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.836.0x7ff695150000-1.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,619008.0,297984.0,0.0,233040.0,4096.0,140697039863808.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,933888.0,1024.0,955270.0,2.0,49504.0,524288.0,57344.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.836.0x7ff695150000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,619008.0,297984.0,0.0,233040.0,4096.0,140697039863808.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,933888.0,1024.0,955270.0,2.0,49504.0,524288.0,57344.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.876.0x7ff621510000-1.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.876.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.880.0x7ff6c5190000-1.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,20992.0,30208.0,0.0,18656.0,4096.0,140697845432320.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,73728.0,1024.0,87931.0,2.0,49504.0,524288.0,49152.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.880.0x7ff6c5190000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,20992.0,30208.0,0.0,18656.0,4096.0,140697845432320.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,73728.0,1024.0,87931.0,2.0,49504.0,524288.0,49152.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.8992.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.964.0x7ff789c00000-1.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,655872.0,183296.0,0.0,203344.0,4096.0,140701144711168.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,856064.0,1024.0,860140.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.964.0x7ff789c00000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,655872.0,183296.0,0.0,203344.0,4096.0,140701144711168.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,856064.0,1024.0,860140.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.972.0x7ff789c00000-1.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,655872.0,183296.0,0.0,203344.0,4096.0,140701144711168.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,856064.0,1024.0,860140.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.972.0x7ff789c00000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,655872.0,183296.0,0.0,203344.0,4096.0,140701144711168.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,856064.0,1024.0,860140.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.992.0x7ff621510000-1.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
"E:/sampel/case1_pcteteh/dmp/pid.992.0x7ff621510000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,27648.0,23040.0,0.0,20544.0,4096.0,140695097638912.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,106746.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0"
